24858152,1330689 1182341 1386508 1383788 1339624 1123265 1255971 1416147 1336580 1323191 1386509 1445891 1330048 1223250 1332306 1333206 1027195 1318469 1115213 1432757 1332823 1332053 1382317 1009738 1315121 1019165 1289963 1369791 1345046 1150548 1328219 1179521 1325362 1379595 1433260 1099772 1128740 1019096 1445889 1446327 1277669
34930018,1274458 1392912 1460702 1375671 1347650 1352249 1385341 1392565 1479109 1313766 1426198
1830528,1152771 1275205 1316225 1316227 1316226 1315740 1312722 1276056
35063919,1333912 1348107 1350230 1352813 1325438 1427775 1314323 1419303
35332288,1354442 1407562 1355332 1274840 1421699 1386911 1344777 1335319 1422855 1474067 1469779 1376689 1429459 1501870 1418502 1328044 1323758 1326045 1427242 1328675 1318689 1318209 1335598 1396907 1322975 1322133 1335601
35041926,1276171 1316387 1314762 1318324 1327193 1358144 1349301 1327227 1314485 1318907 1323094 1465479 1320462 1387693 1318030 1322460 1317811 1340171 1331901 1454286 1276104 1392262 1459397 1357350 1397008 subject_search?search_text=Kamanguza%20Samuel 1398767 subject_search?search_text=Kadichi%20Kawawa 1330815 subject_search?search_text=Kumi%20Appiah%20Naomi subject_search?search_text=Ismael%20Djama%20Moussa 1398766 subject_search?search_text=Dawuda%20Inusa%20Noureddine 1444439 subject_search?search_text=Thompson%20Fredrick%20Douglas 1442705
3303342,1047083 1313742 subject_search?search_text=%E5%A7%9C%E6%B4%AA%E6%B3%A2 1274648
26430092,1011562 1314821 1275649 1314124 1351423 1313650 1314544 1318034 1314123 1275708 1352052 1324753 1323990 1319539 1327677 1348415 1352362 1314975 1357212 1342523 1355471 1325756 1318610 1357213 1357214 1327329 1348963 1357215 1357216 1357217 1355494 1320750 1370719 1370720 1116446 1357099 1370456 1370457
26884539,1023284 1274606 1321491 1275652 1353199
2371837,subject_search?search_text=%E6%B1%AA%E6%98%8E%E8%8D%83 1043040 1038569
3330056,subject_search?search_text=%E7%8E%8B%E5%AD%A6%E5%9C%BB subject_search?search_text=%E7%8E%8B%E5%A7%AC subject_search?search_text=%E5%82%A8%E6%99%BA%E5%8D%9A
3861997,1051476 1019718 1032921 1274449 1010833 1280440 1052335 1320776 1315300 1321627 1316259 1274760 1314568 1274568 1275992 1313733 1001573 1275625 1280593 1339097 1314777 1312744 1329430 1316526 1274570
11577139,1018980 1313032 1030951 1313548 1321111 1318706 1312846 1314018 1316741 1317976 1312980 1314257 1316623
2148374,1043136 1047083 1274550 1275429 1337942 1321541
2282468,1042785 1029070 1023521 1013705 1145127 1135842
3732699,1274477 1275547 1313488 1274821 1274412 1313489 1290001 1275687 1275422
2190914,1027798 1058399 1037715 1275614 1313236 1315112 1325167 1019941
25736075,1274440 1013705 1227332 1307051 1280440 1315068 1046958 1326852 1354757 1317316 1052535 1340624 1320189 1321088 1315069 1327469 1319105 1315056 1315890 1347644
35391031,1391518 1437328 1339697 1378689 1433466 subject_search?search_text=%E9%92%B1%E5%AE%A3%E9%A2%96
25785216,1314124 1355342 1442424 1459013 1321055 1404001
2190990,1028689 1275431 1314455 1314642
35390936,1274496 1369977 1318734 1029395 1274301 1047083 1315585 1378152 1116446 1374201 1366978 1274576 1328605 1285644 1274530 1375319 1313991 1397178 1313760 1325824 1348947 1447663 subject_search?search_text=%E4%BA%8E%E6%99%93%E7%92%98 1313272 1330093 subject_search?search_text=%E5%BC%A0%E9%9B%AA%E7%90%B3 1337266 1314851 1362255 1326755 1392565 1378591 1336989 1324956 1313011 1326308 1336627 1362921 1354725 1323159 1384113 1401148 1365659 1328349 1313468 1336968 1275506 1449563 1318301 1352249 1357214 1319363 1392634 1318458 subject_search?search_text=%E5%AE%AB%E5%B0%8F%E5%96%A7 1337025 1428160 1346564 1352052 1274639 1314926 1425470 1318034 1327598 1346055
35805702,1011562 1274437 1401585 1319610 1275537 1448724 1456193 1473810 1466240 1461062 1316572 1315585 1301329 1318303 1314404 1275687 1275979 1478027 1321645 1316668 1326519 1335267 1371230 1417100 1424346 1384051 1461152 1419416 1422649
10748082,1039442 1337621 1274905 1313756
1908459,1218349 1274764 1038576 1010910 1013705 1039442 1274571 1327391 1315173 1038772 1044122 1274577 1043369 1275619 1322846 1324746 1030254 1315778 1324285 1330015 1348413 1227332 1345872 1348395 1339097 1315069 1327468 1321444 1346412
3047964,1318253 1322849 1320199 1043845 1029327 1274578 1317576
1292063,1041004 1000375 1000368 1082051 1278654 1002839 1036601 1060607 1125178 1283951 1352558 1352559 1352560 1352579 1035248 1066720 1375179 1375181 1375180 1098805 1115749 1128312 1147135 1337751 1152853 1047318 1056773
4111333,1010208 1045565 1047083 1304661 1274655 1026452 1318978 1317580 1317407 1323172 1317526 1313346 1276085 1274720 1326852 1315848 1370851 1323373 1274820 1318027 1326042 1317977
5045679,1025194 1275598 1274864 1313657
6519575,1274233 1001714 1015199 1274252 1275967 1276893 1287050 1316392 1313630
2299385,1028689 1033899 1274815 1020713 1314773 1274268 1313756 1321676 1349220 1274580 1274569 1350721 1315777 1320111 1275401 1313803 subject_search?search_text=%E9%99%88%E4%BC%B6%E4%BF%90 1314013 subject_search?search_text=%E6%B4%AA%E7%8F%AE%E7%8F%8A 1029271 subject_search?search_text=%E6%88%90%E5%B1%95%E6%9D%83 1315538 1345883 1363749 1327477 1245590 1329248 1336997 1345882 1274577 1333240 1330211 1321491 1378501 1274574 1379557 1353564 1348396 subject_search?search_text=%E5%AE%8B%E8%8A%9D%E9%BE%84 1240415 1345424 1346417 1321575 subject_search?search_text=%E6%B4%AA%E4%BD%A9%E7%8F%8A 1345876 subject_search?search_text=%E5%91%A8%E5%87%AF%E7%8F%8A subject_search?search_text=%E5%BC%A0%E9%9D%92%E4%BA%91 subject_search?search_text=%E6%9D%9C%E5%85%89%E8%80%80 1345875 1319195 1366241 subject_search?search_text=%E4%BD%95%E6%96%87%E8%BF%9B subject_search?search_text=%E6%B8%B8%E6%B4%81%E5%86%B0 1345895 1315775 1382579 1321672 1376403 subject_search?search_text=%E9%99%88%E7%91%9E%E5%8D%8E 1379556 subject_search?search_text=%E5%BB%96%E7%B4%A0%E8%90%8D 1316793 1046226 subject_search?search_text=%E6%9F%B3%E7%A7%8B%E7%BA%A2 1346420 1315612 subject_search?search_text=%E6%9D%8E%E7%87%95%E7%8F%8A 1371631 1171043 1326027 1347884 1346412 1345877 1051008 1315541
2897723,1313047 1322975 1318243 1313317 1318266 1339592
30290842,1160170 1275332 1366380 1336855 1215093 1384273 1385901 1359508 1377874 1381507 1381505 1376408 1379510 1383264 1289507 1330014 subject_search?search_text=%E8%A8%B1%E6%BA%A2%E9%8F%98 1381632 1324439 1381093 1376409 1381260 1377720 1381511 1327468 1355516 1366757 1381070 1402590
26873807,1275049 1275487 1274530 subject_search?search_text=%E5%B8%9D%E8%8E%AB%E8%A5%BF%C2%B7%E8%B0%A2%E5%B0%94%E7%9B%96%E8%80%B6%E7%BB%B4%E5%A5%87 1038974 1361070 1317520 1363945 subject_search?search_text=%E7%BB%B4%E6%8B%89%C2%B7%E9%87%8C%E8%AF%BA%E5%A8%83 subject_search?search_text=%E5%8F%B6%E5%A8%83%C2%B7%E5%BC%97%E6%8B%89%E5%9F%BA%E7%B1%B3%E6%B4%9B%E5%A4%AB%E5%A8%9C 1320032 1318303 1313513 1316008 1314007 1327778 1318439 1318444 1415011 subject_search?search_text=%E6%B1%9F%E6%81%A9%E5%A8%9C subject_search?search_text=%E5%BC%A0%E5%AE%B6%E8%B5%AB 1400090 1384113 1419559 1414968 1318613 1406971
25872793,1338217 1351868 1362981 1362982 1362984
30488569,1046960 1274494 1274652 1337794 1316504 1316334 1275967 1274671 1327959 1314212 1313798 1351967 1325065 1356229 1377552 1414489 1478760 1435247 1409406 1424189 1435255 1435486 1435257 1435487 1405782 1433406 1342810 1378581 1435564 1323094 1371227 1322900 1369589 1435565 subject_search?search_text=%E9%A9%AC%E7%91%9E%E6%99%B4 subject_search?search_text=%E5%A4%8F%E5%8D%AB%E5%9B%BD subject_search?search_text=%E4%BC%A6%E6%80%9D%E7%90%A6 1435496 1409914 subject_search?search_text=%E4%BA%8E%E8%93%9D 1413812 subject_search?search_text=%E5%BC%A0%E5%AE%9D%E5%90%9B 1392507 1403615 1435497 subject_search?search_text=%E5%8C%85%E8%95%BE subject_search?search_text=%E4%BA%8E%E6%99%93%E5%A9%B7 subject_search?search_text=%E9%AB%98%E9%9B%A8%E7%AB%B9 subject_search?search_text=%E8%B0%A2%E5%B0%94%E7%9B%96 subject_search?search_text=Nikki subject_search?search_text=YVES subject_search?search_text=%E9%A9%AC%E4%BF%AE subject_search?search_text=%E5%A8%9C%E5%A1%94%E4%B8%BD subject_search?search_text=%E5%AE%89%E5%A8%9C subject_search?search_text=%E6%9D%8E%E4%B8%B9%E5%A6%AE
2996855,1152997 1028208 1050946 1274606 1003593 1024897 1038569 1013705 1356217 1274442 1275598 1257558 1030254 1275036 1313756
26647087,1323723 1313742 1309215 1275649 1274650 1258893 1313837 1318045 1332932 1276048 1275658 1182844 1313776 1015186 1002998 1417120 1420520 1353519 1315848 1339768 1312980 1323838 1359899 1361768 1313592 1350945 1452679 1483969 1314230 1325164 1336986 1275235 1314443 1323190 1338265 1368454 1322653 1321964 1368561 1331903 1351724 1428829 1340488 1483970
6801450,1274295 1275723 1313631 1313462 1340346 1316461 1320007 1318247 1315998 1343971 1364677
26358696,1314123 1011935 1010504 1312940 1310696 1318124 1320269 1004773 1045565 1047083 1318162 1053125 1340705 1328605 1376608 1357288 1313046 1335536 1316068 1323760 1372200 1372068 1376610 1376611 1319541 1355444 1353842 1316210 1376612 1376613 1323785 1376614 1376615 1318267 1376616 1342986 1331742 1275687 1318978 1021981 1325751 1356024
2275025,subject_search?search_text=%E5%AD%99%E7%BA%A2%E9%9B%B7 subject_search?search_text=%E5%88%98%E4%BD%A9%E7%90%A6 subject_search?search_text=%E9%99%88%E5%B0%8F%E8%89%BA
27073039,1020487 1274306 1313584 1335532 1325205
27088993,1029395 1274306 1274663 1051157 1274508 1274776 1314860 1309215 1275270 1351439 1354775 1357214 1318807 1314757 1336223 1412448 1318456 1318050 1412447 1412213 1381099 1412449 1425751 1327329 1314921 1348963 1412459 1343033
34429670,1337644 1322085 1360248 1386044 1424354 1357084 1356221 1413271 1275461 1326947 1351562 1335328 1314921 1276038 1316392 1362975 1314125 1359481 1328605 1317061 1352249 1318117 1276003 1406924 1359661 1322138 1399313 1408543 1405354
2368623,1318253 1028689 1048469 1275698 1016866 1048476 1321435 1317827
35732451,1360248 1386911 1353238 1351986 1437328 1456809 1341898 1315812 1409480 1425576 1354203 1473722 1320875 1415496 1403358 1424077 1480753 1414163 1436733 1490838 1463224 subject_search?search_text=%E9%99%88%E7%A6%8F%E6%89%8D subject_search?search_text=%E9%99%88%E9%B9%8F%E4%BC%9F subject_search?search_text=%E4%B8%A5%E5%8A%A0%E7%BA%A2 1323026
35344026,1274463 1362973 1275718 1435331 1389715 1274497 1274639 1052863 1323058 1318045 1342523 1317073 1457676 1341795 1428160 1319085 1430231 1343122 1471091 1408543 1470323 1465279 1336722 1470321 1465638 1470322 1414481 subject_search?search_text=%E6%9D%8E%E6%B4%8B 1318279 1318278 1377339 1422988 1365659 1361768 1364212 1318557 1357537 1116446 1313992 1222588 1274560
26337058,subject_search?search_text=%E5%B0%8F%E9%A6%99%E7%8E%89%20%20%20%E9%A9%AC%E5%BF%97%E5%88%9A%20%20%20%E7%8E%8B%E4%B8%96%E4%BF%8A%20%20%20%E9%B2%81%E5%9B%AD%20%20%20%E9%BB%84%E6%B2%B3
35354612,1274442 1421670 1427303 1375033 1426991 1381276 1418900 1320189 1381632
1790860,1054424 1000955 1008125 1324039 1333809 1274578 1275451
